filename,true_class,predicted_class,confidence,similarity
Tr-me_0128.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0129.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0130.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0131.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0132.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0133.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0134.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0135.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0136.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0137.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0138.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0139.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0140.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0141.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0142.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0143.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0144.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0145.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0146.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0147.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0148.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0149.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0150.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0151.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0152.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0153.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0154.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0155.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0156.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0157.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0158.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0159.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0160.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0161.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0162.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0163.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0164.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0165.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0166.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0167.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0168.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0169.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0170.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0171.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0172.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0173.jpg,Meningioma,Meningioma,99.95,100.0
Tr-me_0174.jpg,Meningioma,Meningioma,99.97,100.0
Tr-me_0175.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0176.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0177.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0178.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0179.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0180.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0181.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0182.jpg,Meningioma,Meningioma,99.85,100.0
Tr-me_0183.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0184.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0185.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0186.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0187.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0188.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0189.jpg,Meningioma,Meningioma,99.97,100.0
Tr-me_0190.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0191.jpg,Meningioma,Meningioma,99.97,100.0
Tr-me_0192.jpg,Meningioma,Meningioma,99.96,100.0
Tr-me_0193.jpg,Meningioma,Meningioma,99.95,100.0
Tr-me_0194.jpg,Meningioma,Meningioma,99.88,100.0
Tr-me_0195.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0196.jpg,Meningioma,Meningioma,99.89,100.0
Tr-me_0197.jpg,Meningioma,Meningioma,99.86,100.0
Tr-me_0198.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0199.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0200.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0201.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0202.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0203.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0204.jpg,Meningioma,Meningioma,99.95,100.0
Tr-me_0205.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0206.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0207.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0208.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0209.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0210.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0211.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0212.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0213.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0214.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0215.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0216.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0217.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0218.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0219.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0220.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0221.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0222.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0223.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0224.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0225.jpg,Meningioma,Meningioma,98.92,100.0
Tr-me_0226.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0227.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0228.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0229.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0230.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0231.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0232.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0233.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0234.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0235.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0236.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0237.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0238.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0239.jpg,Meningioma,Meningioma,99.91,100.0
Tr-me_0240.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0241.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0242.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0243.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0244.jpg,Meningioma,Meningioma,99.91,100.0
Tr-me_0245.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0246.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0247.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0248.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0249.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0250.jpg,Meningioma,Meningioma,99.85,100.0
Tr-me_0251.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0252.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0253.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0254.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0255.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0256.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0257.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0258.jpg,Meningioma,Meningioma,99.6,100.0
Tr-me_0259.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0260.jpg,Meningioma,Meningioma,99.97,100.0
Tr-me_0261.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0262.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0263.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0264.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0265.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0266.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0267.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0268.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0269.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0270.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0271.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0272.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0273.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0274.jpg,Meningioma,Meningioma,99.92,100.0
Tr-me_0275.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0276.jpg,Meningioma,Meningioma,99.93,100.0
Tr-me_0277.jpg,Meningioma,Meningioma,96.59,100.0
Tr-me_0278.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0279.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0280.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0281.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0282.jpg,Meningioma,Meningioma,99.97,100.0
Tr-me_0283.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0284.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0285.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0286.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0287.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0288.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0289.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0290.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0291.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0292.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0293.jpg,Meningioma,Meningioma,99.84,100.0
Tr-me_0294.jpg,Meningioma,Meningioma,99.93,100.0
Tr-me_0295.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0296.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0297.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0298.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0299.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0300.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0301.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0302.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0303.jpg,Meningioma,Meningioma,99.92,100.0
Tr-me_0304.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0305.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0306.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0307.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0308.jpg,Meningioma,Meningioma,99.65,100.0
Tr-me_0309.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0310.jpg,Meningioma,Meningioma,99.93,100.0
Tr-me_0311.jpg,Meningioma,Meningioma,99.84,100.0
Tr-me_0312.jpg,Meningioma,Meningioma,99.97,100.0
Tr-me_0313.jpg,Meningioma,Meningioma,99.95,100.0
Tr-me_0314.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0315.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0316.jpg,Meningioma,Meningioma,99.95,100.0
Tr-me_0317.jpg,Meningioma,Meningioma,99.26,100.0
Tr-me_0318.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0319.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0320.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0321.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0322.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0323.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0324.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0325.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0326.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0327.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0328.jpg,Meningioma,Meningioma,99.92,100.0
Tr-me_0329.jpg,Meningioma,Meningioma,99.91,100.0
Tr-me_0330.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0331.jpg,Meningioma,Meningioma,99.95,100.0
Tr-me_0332.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0333.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0334.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0335.jpg,Meningioma,Meningioma,63.45,100.0
Tr-me_0336.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0337.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0338.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0339.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0340.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0341.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0342.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0343.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0344.jpg,Meningioma,Meningioma,99.95,100.0
Tr-me_0345.jpg,Meningioma,Meningioma,99.95,100.0
Tr-me_0346.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0347.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0348.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0349.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0350.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0351.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0352.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0353.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0354.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0355.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0356.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0357.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0358.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0359.jpg,Meningioma,Meningioma,63.2,100.0
Tr-me_0360.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0361.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0362.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0363.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0364.jpg,Meningioma,Meningioma,99.96,100.0
Tr-me_0365.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0366.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0367.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0368.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0369.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0370.jpg,Meningioma,Meningioma,99.91,100.0
Tr-me_0371.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0372.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0373.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0374.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0375.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0376.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0377.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0378.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0379.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0380.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0381.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0382.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0383.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0384.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0385.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0386.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0387.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0388.jpg,Meningioma,Meningioma,99.93,100.0
Tr-me_0389.jpg,Meningioma,Meningioma,99.87,100.0
Tr-me_0390.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0391.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0392.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0393.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0394.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0395.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0396.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0397.jpg,Meningioma,Meningioma,99.94,100.0
Tr-me_0398.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0399.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0400.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0401.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0402.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0403.jpg,Meningioma,Meningioma,99.82,100.0
Tr-me_0404.jpg,Meningioma,Meningioma,99.94,100.0
Tr-me_0405.jpg,Meningioma,Meningioma,99.97,100.0
Tr-me_0406.jpg,Meningioma,Meningioma,99.96,100.0
Tr-me_0407.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0408.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0409.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0410.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0411.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0412.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0413.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0414.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0415.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0416.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0417.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0418.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0419.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0420.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0421.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0422.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0423.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0424.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0425.jpg,Meningioma,Meningioma,99.97,100.0
Tr-me_0426.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0427.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0428.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0429.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0430.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0431.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0432.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0433.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0434.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0435.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0436.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0437.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0438.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0439.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0440.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0441.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0442.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0443.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0444.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0445.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0446.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0447.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0448.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0449.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0450.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0451.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0452.jpg,Meningioma,Meningioma,99.95,100.0
Tr-me_0453.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0454.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0455.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0456.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0457.jpg,Meningioma,Meningioma,99.96,100.0
Tr-me_0458.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0459.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0460.jpg,Meningioma,Meningioma,99.97,100.0
Tr-me_0461.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0462.jpg,Meningioma,Meningioma,99.96,100.0
Tr-me_0463.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0464.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0465.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0466.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0467.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0468.jpg,Meningioma,Meningioma,99.93,100.0
Tr-me_0469.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0470.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0471.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0472.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0473.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0474.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0475.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0476.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0477.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0478.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0479.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0480.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0481.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0482.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0483.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0484.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0485.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0486.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0487.jpg,Meningioma,Meningioma,99.97,100.0
Tr-me_0488.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0489.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0490.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0491.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0492.jpg,Meningioma,Meningioma,99.97,100.0
Tr-me_0493.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0494.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0495.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0496.jpg,Meningioma,Meningioma,99.97,100.0
Tr-me_0497.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0498.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0499.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0500.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0501.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0502.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0503.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0504.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0505.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0506.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0507.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0508.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0509.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0510.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0511.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0512.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0513.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0514.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0515.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0516.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0517.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0518.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0519.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0520.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0521.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0522.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0523.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0524.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0525.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0526.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0527.jpg,Meningioma,Meningioma,99.98,100.0
Tr-me_0528.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0529.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0530.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0531.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0532.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0533.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0534.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0535.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0536.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0537.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0538.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0539.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0540.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0541.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0542.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0543.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0544.jpg,Meningioma,Meningioma,99.97,100.0
Tr-me_0545.jpg,Meningioma,Meningioma,99.99,100.0
Tr-me_0546.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0547.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0548.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0549.jpg,Meningioma,Meningioma,100.0,100.0
Tr-me_0550.jpg,Meningioma,Meningioma,100.0,100.0
